Model,Metric,Optimizer,User_based,k,RMSE,MAE,MSE,Precision,Recall,Accuracy,DataSet
KNNBasic,pearson_baseline,sgd,True,10,0.9999245529139399,0.7682242745426239,0.9998491115201426,0.6664835164835164,0.7410256410256411,43.69747899159664,downsampled_df_random
KNNBasic,pearson_baseline,als,True,5,1.044155506975649,0.8369912545761501,1.0902607227475747,0.6309689153439153,0.6805555555555556,36.134453781512605,downsampled_df_random
KNNBasic,pearson_baseline,als,True,10,0.9501873774476981,0.7874188866670505,0.9028560522609343,0.6006944444444444,0.6638888888888889,38.655462184873954,downsampled_df_random
KNNBasic,pearson_baseline,sgd,False,5,0.9525228803281626,0.7390277469943981,0.9072998375486591,0.6223809523809524,0.6928571428571428,45.378151260504204,downsampled_df_random
KNNBasic,pearson_baseline,sgd,False,10,0.8751379865948437,0.7385709355534712,0.7658664955812767,0.6617647058823528,0.7450980392156863,42.016806722689076,downsampled_df_random
KNNBasic,pearson_baseline,als,False,5,0.9370259049611745,0.7660894909893632,0.8780175465683082,0.6262260127931769,0.6940298507462687,42.016806722689076,downsampled_df_random
KNNBasic,pearson_baseline,als,False,10,1.0066165178852455,0.8158790397879584,1.0132768140794168,0.6918597168597169,0.768018018018018,40.33613445378151,downsampled_df_random
KNNWithMeans,cosine,sgd,True,5,0.8834518783998735,0.7237838176739376,0.7804872214482648,0.6086580086580087,0.6666666666666667,43.69747899159664,downsampled_df_random
KNNWithMeans,cosine,sgd,True,10,0.9363193197024617,0.7743045561540675,0.8766938684480808,0.6192488262910798,0.704225352112676,42.016806722689076,downsampled_df_random
KNNWithMeans,cosine,als,True,5,1.009854194107074,0.8233427641395716,1.019805493355648,0.5556338028169014,0.6408450704225352,33.61344537815126,downsampled_df_random
KNNWithMeans,cosine,als,True,10,0.8986071288382107,0.7288587370458249,0.8074947719988527,0.7098684210526316,0.7631578947368421,45.378151260504204,downsampled_df_random
KNNWithMeans,cosine,sgd,False,5,1.0408505535348174,0.8309181717065146,1.083369874793736,0.5910282953761214,0.6485507246376812,39.49579831932773,downsampled_df_random
KNNWithMeans,cosine,sgd,False,10,0.9159202617024861,0.7722238249947958,0.8389099257971505,0.6633802816901408,0.7394366197183099,40.33613445378151,downsampled_df_random
KNNWithMeans,cosine,als,False,5,0.867096353345318,0.7165651081405948,0.7518560859847485,0.6848290598290598,0.75,45.378151260504204,downsampled_df_random
KNNWithMeans,cosine,als,False,10,0.9805075911634447,0.7732030285270873,0.9613951363291406,0.6539039039039038,0.6925675675675675,36.97478991596639,downsampled_df_random
KNNWithMeans,msd,sgd,True,5,0.9597350874146043,0.7650542098289278,0.9210914380147182,0.6333333333333334,0.6904761904761905,46.21848739495798,downsampled_df_random
KNNWithMeans,msd,sgd,True,10,0.9539403136066726,0.777316761373078,0.910002121923997,0.5470319634703197,0.589041095890411,37.81512605042017,downsampled_df_random
KNNWithMeans,msd,als,True,5,1.0092102005317494,0.8066384167234429,1.018505228857334,0.575900900900901,0.6283783783783784,36.134453781512605,downsampled_df_random
KNNWithMeans,msd,als,True,10,1.002537522687887,0.8021261066603789,1.0050814843971654,0.7370370370370369,0.7986111111111112,43.69747899159664,downsampled_df_random
KNNWithMeans,msd,sgd,False,5,0.9310905815194522,0.7435100158405482,0.8669296709942317,0.6764285714285715,0.7619047619047619,42.016806722689076,downsampled_df_random
KNNWithMeans,msd,sgd,False,10,0.9608906281463521,0.7546042837159285,0.923310799259491,0.6946620583717359,0.7768817204301075,43.69747899159664,downsampled_df_random
KNNWithMeans,msd,als,False,5,0.9976177555033762,0.7759175908222699,0.9952411860955941,0.6549295774647887,0.7577464788732394,45.378151260504204,downsampled_df_random
KNNWithMeans,msd,als,False,10,1.0094752899594268,0.8271890980205016,1.019040361038669,0.6219954648526077,0.6838624338624338,35.294117647058826,downsampled_df_random
KNNWithMeans,pearson,sgd,True,5,0.9330831051904369,0.7706799383175021,0.870644081191828,0.6531111111111111,0.7422222222222223,40.33613445378151,downsampled_df_random
KNNWithMeans,pearson,sgd,True,10,0.9363790665205647,0.7678356947646632,0.8768057562179241,0.65,0.7205882352941176,40.33613445378151,downsampled_df_random
KNNWithMeans,pearson,als,True,5,0.833937251089622,0.6733698831290114,0.6954513387549153,0.6855721393034826,0.7786069651741293,45.378151260504204,downsampled_df_random
KNNWithMeans,pearson,als,True,10,1.0261383537063968,0.8454164016342104,1.0529599209472744,0.6116666666666667,0.6428571428571429,36.97478991596639,downsampled_df_random
KNNWithMeans,pearson,sgd,False,5,1.0038039009666972,0.8238061992412553,1.0076222715959589,0.6287671232876713,0.7123287671232876,36.134453781512605,downsampled_df_random
KNNWithMeans,pearson,sgd,False,10,1.0330918825866728,0.8166360023626946,1.067278837866476,0.6272321428571428,0.7213541666666667,40.33613445378151,downsampled_df_random
KNNWithMeans,pearson,als,False,5,0.9543130463205851,0.7659225608640019,0.9107133903776753,0.5998223169864961,0.6417910447761194,42.016806722689076,downsampled_df_random
KNNWithMeans,pearson,als,False,10,1.0136445053294643,0.8081879237297355,1.0274751831846145,0.678153153153153,0.7364864864864865,48.739495798319325,downsampled_df_random
KNNWithMeans,pearson_baseline,sgd,True,5,1.0053734152843217,0.799854952580669,1.010775704160461,0.5838709677419355,0.6545698924731183,39.49579831932773,downsampled_df_random
KNNWithMeans,pearson_baseline,sgd,True,10,0.9266134159374536,0.7699780030478247,0.8586124225952764,0.6404761904761905,0.7064676616915422,42.857142857142854,downsampled_df_random
KNNWithMeans,pearson_baseline,als,True,5,0.9706536596209197,0.7705006008587844,0.9421685269354841,0.629951690821256,0.6980676328502415,42.016806722689076,downsampled_df_random
KNNWithMeans,pearson_baseline,als,True,10,0.8782006622673767,0.7389161464903333,0.771236403206859,0.6636574074074074,0.7152777777777778,42.016806722689076,downsampled_df_random
KNNWithMeans,pearson_baseline,sgd,False,5,1.0106913881138637,0.855392168505399,1.0214970820075289,0.6906392694063928,0.7043378995433791,35.294117647058826,downsampled_df_random
KNNWithMeans,pearson_baseline,sgd,False,10,0.9827878077255499,0.8018784462568067,0.9658718750139924,0.6379385964912281,0.7160087719298245,38.655462184873954,downsampled_df_random
KNNWithMeans,pearson_baseline,als,False,5,0.9826157557897313,0.7809711264543824,0.9655337235262248,0.6166666666666666,0.7009803921568627,39.49579831932773,downsampled_df_random
KNNWithMeans,pearson_baseline,als,False,10,0.9434551460438755,0.7625362546098394,0.8901076125966705,0.6486559139784946,0.7129032258064517,42.857142857142854,downsampled_df_random
KNNWithZScore,cosine,sgd,True,5,0.8795462787729524,0.7277143940188243,0.7736016565033482,0.6128019323671497,0.6702898550724637,41.17647058823529,downsampled_df_random
KNNWithZScore,cosine,sgd,True,10,0.8800135035677313,0.7202237570725645,0.7744237664615534,0.6339369550637156,0.7183098591549296,40.33613445378151,downsampled_df_random
KNNWithZScore,cosine,als,True,5,0.8908288177233366,0.730560811357801,0.7935759824863575,0.556063492063492,0.6266666666666667,41.17647058823529,downsampled_df_random
KNNWithZScore,cosine,als,True,10,0.9832451834703965,0.8039455046477632,0.9667710908177336,0.6247097844112769,0.7014925373134329,38.655462184873954,downsampled_df_random
KNNWithZScore,cosine,sgd,False,5,0.9239431505905579,0.7230647228787938,0.8536709455232062,0.6169154228855722,0.6791044776119403,44.537815126050425,downsampled_df_random
KNNWithZScore,cosine,sgd,False,10,0.9396965542720633,0.783856812938857,0.8830296141107888,0.6415458937198067,0.7217391304347825,39.49579831932773,downsampled_df_random
KNNWithZScore,cosine,als,False,5,0.8993947892835645,0.7353819488960656,0.8089109869904274,0.5988095238095238,0.6580952380952381,41.17647058823529,downsampled_df_random
KNNWithZScore,cosine,als,False,10,0.9323688718251544,0.773005737224162,0.8693117131485111,0.6702741702741704,0.7348484848484849,42.016806722689076,downsampled_df_random
KNNWithZScore,msd,sgd,True,5,0.975144665155645,0.7779278129175834,0.9509071179815151,0.6474867724867726,0.7430555555555556,41.17647058823529,downsampled_df_random
KNNWithZScore,msd,sgd,True,10,0.901427368062961,0.6975216447606929,0.812571299892917,0.6851111111111111,0.7177777777777778,49.57983193277311,downsampled_df_random
KNNWithZScore,msd,als,True,5,0.8629448787214021,0.7284009705762593,0.7446738637114955,0.6463423050379572,0.7318840579710145,43.69747899159664,downsampled_df_random
KNNWithZScore,msd,als,True,10,0.8426007087439898,0.7081950541193567,0.709975954375874,0.6367724867724868,0.7275132275132276,42.857142857142854,downsampled_df_random
KNNWithZScore,msd,sgd,False,5,1.0185931810548783,0.8188753271260227,1.0375320684914962,0.6522388059701493,0.6865671641791045,42.857142857142854,downsampled_df_random
KNNWithZScore,msd,sgd,False,10,0.9677063855793622,0.7839845243152364,0.9364556486910731,0.6215780998389694,0.6884057971014492,40.33613445378151,downsampled_df_random
KNNWithZScore,msd,als,False,5,0.8778170166401814,0.7017952273008964,0.7705627147030686,0.6428571428571429,0.7238095238095238,46.21848739495798,downsampled_df_random
KNNWithZScore,msd,als,False,10,1.0915164795861492,0.867849087319825,1.1914082252081402,0.6141534391534391,0.6904761904761905,39.49579831932773,downsampled_df_random
KNNWithZScore,pearson,sgd,True,5,0.8603202975968892,0.7134238601432612,0.7401510144572,0.6570175438596491,0.7390350877192983,46.21848739495798,downsampled_df_random
KNNWithZScore,pearson,sgd,True,10,1.0045810591269653,0.7851843096005251,1.0091831043566555,0.5762910798122066,0.6326291079812206,40.33613445378151,downsampled_df_random
KNNWithZScore,pearson,als,True,5,0.9273185074265706,0.7456119125879117,0.8599196142158427,0.6202380952380953,0.6761904761904762,43.69747899159664,downsampled_df_random
KNNWithZScore,pearson,als,True,10,0.8687054505661922,0.7124657490888828,0.7546491598434111,0.6228888888888889,0.6666666666666666,44.537815126050425,downsampled_df_random
KNNWithZScore,pearson,sgd,False,5,0.8993034318291533,0.7257878119995274,0.8087466624996926,0.7244897959183674,0.7727272727272727,50.42016806722689,downsampled_df_random
KNNWithZScore,pearson,sgd,False,10,0.8460976484638018,0.6827157385019017,0.715881230735975,0.6858276643990929,0.7142857142857143,48.739495798319325,downsampled_df_random
KNNWithZScore,pearson,als,False,5,0.991374060912428,0.8030651868775809,0.9828225286499984,0.6550245098039217,0.7127450980392157,40.33613445378151,downsampled_df_random
KNNWithZScore,pearson,als,False,10,0.9574599840224112,0.7867165856849943,0.9167296210041957,0.6415306122448979,0.7,39.49579831932773,downsampled_df_random
KNNWithZScore,pearson_baseline,sgd,True,5,0.8975515404971781,0.7342916044752218,0.8055987678488575,0.5946009389671363,0.676056338028169,38.655462184873954,downsampled_df_random
KNNWithZScore,pearson_baseline,sgd,True,10,1.048067043098752,0.8491253962224132,1.0984445268297613,0.6638497652582159,0.7558685446009389,36.97478991596639,downsampled_df_random
KNNWithZScore,pearson_baseline,als,True,5,0.9167432616462345,0.7274548382185926,0.8404182077737764,0.6241545893719807,0.6956521739130435,46.21848739495798,downsampled_df_random
KNNWithZScore,pearson_baseline,als,True,10,0.9442490796702276,0.7560613905171314,0.8916063244580719,0.6534391534391534,0.7380952380952381,42.857142857142854,downsampled_df_random
KNNWithZScore,pearson_baseline,sgd,False,5,1.0300872381229076,0.7963460012165502,1.0610797181436795,0.6076388888888888,0.6944444444444444,42.016806722689076,downsampled_df_random
KNNWithZScore,pearson_baseline,sgd,False,10,0.9410609238670202,0.7747028401985293,0.8855956624294495,0.6636986301369864,0.7054794520547946,42.857142857142854,downsampled_df_random
KNNWithZScore,pearson_baseline,als,False,5,0.8767563917666247,0.6994472398429924,0.7687017705036311,0.5995514147688061,0.6690821256038647,43.69747899159664,downsampled_df_random
KNNWithZScore,pearson_baseline,als,False,10,0.928202345097563,0.7335365582390992,0.8615595934446155,0.6575342465753424,0.7465753424657534,42.016806722689076,downsampled_df_random
